Model Name,Batch Size,Learning Rate,Epochs,Best Epoch,Train Kappa,Train Accuracy,Train Precision,Train Recall,Train Loss,Val Kappa,Val Accuracy,Val Precision,Val Recall,Val Loss
./model_dual_run_taskA.pth,32,0.0001,20,20,0.8736600306278715,0.75,0.7395450537117204,0.75,0.6677892866887545,0.8669751301330249,0.725,0.7161145617667357,0.725,0.8002501853874752
./model_dual_run_taskB2_DeepDRid.pth,32,0.0001,20,6,0.6366559485530547,0.48,0.4463467864832828,0.48,1.2189898177197105,0.6654074473826228,0.535,0.5831229043341475,0.535,1.1916792903627669
./model_dual_run_taskB_APTOS.pth,32,0.0001,20,19,0.8577902749750033,0.8129692832764505,0.7715057576367838,0.8129692832764505,0.5272226838961892,0.8828134682916753,0.8306010928961749,0.8136784325308914,0.8306010928961749,0.4672421266635259
./model_dual_run_taskC_Self_Attention.pth,32,0.0001,20,14,0.93701370878103,0.855,0.8579297035523584,0.855,0.4595562517642975,0.8398268398268398,0.695,0.6864220713563484,0.695,0.8798894286155701
./model_dual_run_taskC_Spatial_Attention.pth,32,0.0001,20,7,0.9149232914923292,0.8383333333333334,0.8362034958060601,0.8383333333333334,0.4712908456200047,0.8735832606800349,0.7,0.6816860590390001,0.7,0.8569749167987278
