Model Name,Batch Size,Learning Rate,Epochs,Best Epoch,Train Kappa,Train Accuracy,Train Precision,Train Recall,Train Loss,Val Kappa,Val Accuracy,Val Precision,Val Recall,Val Loss
./model_dual_run_taskC_Spatial_Attention.pth,32,0.0001,20,7,0.9149232914923291,0.8383333333333334,0.8362034958060601,0.8383333333333334,0.47129084562000473,0.8735832606800349,0.7,0.6816860590390001,0.7,0.8569749167987278
