Model Name,Batch Size,Learning Rate,Epochs,Best Epoch,Train Kappa,Train Accuracy,Train Precision,Train Recall,Train Loss,Val Kappa,Val Accuracy,Val Precision,Val Recall,Val Loss
./model_dual_run_taskB2_DeepDRid.pth,32,0.0001,20,6,0.6366559485530547,0.48,0.44634678648328285,0.48,1.2189898177197105,0.6654074473826228,0.535,0.5831229043341475,0.535,1.1916792903627669
